ITEM,TITLE,seriesid,DATA_TYPE,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
SEFS03,Other fats and oils including peanut butter,CWSR0000SEFS03,UNADJUSTED INDEX,2018,161.716,163.754,162.112,163.395,162.739,162.802,162.768,162.048,161.31,160.943,158.624,158.526
SEFT,Other foods,CWSR0000SEFT,SEASONALLY ADJUSTED INDEX,2014,218.562,218.984,218.353,217.834,219.172,219.159,220.747,220.954,220.804,220.565,220.938,221.505
SEFT,Other foods,CWSR0000SEFT,SEASONALLY ADJUSTED INDEX,2015,221.155,221.993,222.01,221.815,222.423,223.23,223.382,223.283,224.455,225.198,224.217,223.371
SEFT,Other foods,CWSR0000SEFT,SEASONALLY ADJUSTED INDEX,2016,223.478,223.406,223.875,224.298,223.989,224.345,223.967,223.915,223.276,223.83,223.058,223.586
SEFT,Other foods,CWSR0000SEFT,SEASONALLY ADJUSTED INDEX,2017,224.03,223.194,224.159,224.232,224.419,223.584,223.432,223.635,224.033,223.764,224.564,224.373
SEFT,Other foods,CWSR0000SEFT,SEASONALLY ADJUSTED INDEX,2018,224.01,223.794,223.644,223.613,223.637,223.941,224.301,224.389,224.631,225.032,225.789,225.123
SEFT,Other foods,CWSR0000SEFT,SEASONAL FACTOR,2014,99.553,100.039,100.078,100.436,100.328,100.32,100.495,100.166,99.954,99.549,99.536,99.588
SEFT,Other foods,CWSR0000SEFT,SEASONAL FACTOR,2015,99.552,100.017,100.059,100.461,100.306,100.311,100.489,100.095,99.975,99.582,99.592,99.606
SEFT,Other foods,CWSR0000SEFT,SEASONAL FACTOR,2016,99.557,99.983,100.069,100.471,100.29,100.293,100.447,100.031,99.999,99.623,99.657,99.625
SEFT,Other foods,CWSR0000SEFT,SEASONAL FACTOR,2017,99.568,99.946,100.082,100.476,100.287,100.266,100.395,100.002,99.986,99.674,99.698,99.643
SEFT,Other foods,CWSR0000SEFT,SEASONAL FACTOR,2018,99.593,99.914,100.096,100.482,100.29,100.244,100.355,99.973,99.966,99.695,99.739,99.666
SEFT,Other foods,CWSR0000SEFT,UNADJUSTED INDEX,2014,217.585,219.07,218.523,218.783,219.891,219.86,221.839,221.321,220.703,219.569,219.912,220.591
SEFT,Other foods,CWSR0000SEFT,UNADJUSTED INDEX,2015,220.165,222.03,222.142,222.839,223.104,223.925,224.475,223.496,224.399,224.257,223.302,222.491
SEFT,Other foods,CWSR0000SEFT,UNADJUSTED INDEX,2016,222.488,223.368,224.03,225.355,224.637,225.002,224.969,223.985,223.273,222.987,222.293,222.748
SEFT,Other foods,CWSR0000SEFT,UNADJUSTED INDEX,2017,223.063,223.074,224.342,225.3,225.064,224.179,224.314,223.64,224.002,223.034,223.887,223.571
SEFT,Other foods,CWSR0000SEFT,UNADJUSTED INDEX,2018,223.099,223.602,223.858,224.691,224.285,224.488,225.098,224.328,224.555,224.346,225.2,224.371
SEFT01,Soups,CWSR0000SEFT01,SEASONALLY ADJUSTED INDEX,2014,240.698,239.027,239.243,237.601,241.073,240.474,242.623,245.381,240.713,239.056,239.539,237.361
SEFT01,Soups,CWSR0000SEFT01,SEASONALLY ADJUSTED INDEX,2015,236.754,237.873,238.093,240.679,238.431,241.624,242.312,241.97,243.866,247.127,242.448,240.253
SEFT01,Soups,CWSR0000SEFT01,SEASONALLY ADJUSTED INDEX,2016,238.375,241.496,244.391,245.147,245.497,244.935,242.734,241.616,243.186,243.986,244.538,248.153
SEFT01,Soups,CWSR0000SEFT01,SEASONALLY ADJUSTED INDEX,2017,246.53,245.317,246.248,243.849,245.878,244.198,245.259,243.659,251.893,248.293,248.701,247.74
SEFT01,Soups,CWSR0000SEFT01,SEASONALLY ADJUSTED INDEX,2018,246.59,246.662,241.363,242.196,242.539,242.85,243.233,245.028,242.205,244.421,242.141,244.7
SEFT01,Soups,CWSR0000SEFT01,SEASONAL FACTOR,2014,96.993,97.867,100.203,102.422,103.497,104.376,104.156,102.31,98.944,96.553,96.869,95.91
SEFT01,Soups,CWSR0000SEFT01,SEASONAL FACTOR,2015,97.179,97.831,100.225,102.253,103.565,104.27,103.916,102.101,98.851,96.725,96.957,96.292
SEFT01,Soups,CWSR0000SEFT01,SEASONAL FACTOR,2016,97.375,97.928,100.246,102.001,103.485,104.045,103.625,101.978,98.803,97.009,97.007,96.705
SEFT01,Soups,CWSR0000SEFT01,SEASONAL FACTOR,2017,97.532,98.069,100.243,101.733,103.4,103.797,103.345,101.908,98.761,97.286,97.014,97.096
SEFT01,Soups,CWSR0000SEFT01,SEASONAL FACTOR,2018,97.645,98.211,100.21,101.531,103.304,103.592,103.135,101.912,98.728,97.458,97.039,97.361
SEFT01,Soups,CWSR0000SEFT01,UNADJUSTED INDEX,2014,233.46,233.928,239.729,243.356,249.505,250.996,252.706,251.05,238.171,230.815,232.038,227.653
SEFT01,Soups,CWSR0000SEFT01,UNADJUSTED INDEX,2015,230.076,232.714,238.629,246.101,246.93,251.943,251.8,247.054,241.065,239.033,235.069,231.345
SEFT01,Soups,CWSR0000SEFT01,UNADJUSTED INDEX,2016,232.119,236.492,244.993,250.054,254.051,254.842,251.534,246.396,240.275,236.689,237.218,239.976
SEFT01,Soups,CWSR0000SEFT01,UNADJUSTED INDEX,2017,240.446,240.579,246.846,248.075,254.238,253.471,253.464,248.308,248.773,241.556,241.274,240.545
SEFT01,Soups,CWSR0000SEFT01,UNADJUSTED INDEX,2018,240.782,242.25,241.871,245.904,250.551,251.573,250.859,249.712,239.123,238.208,234.972,238.242
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,SEASONALLY ADJUSTED INDEX,2014,228.936,231.336,230.557,227.644,231.631,230.723,231.603,231.848,232.921,232.023,230.875,233.236
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,SEASONALLY ADJUSTED INDEX,2015,232.925,234.394,234.336,234.828,235.559,237.454,237.321,237.032,238.316,239.424,239.742,235.896
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,SEASONALLY ADJUSTED INDEX,2016,237.654,237.237,237.653,240.421,237.667,238.438,240.25,238.17,238.673,237.886,237.6,238.28
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,SEASONALLY ADJUSTED INDEX,2017,239.516,239.33,240.076,240.175,239.648,239.485,240.057,240.697,240.512,239.862,240.722,241.185
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,SEASONALLY ADJUSTED INDEX,2018,241.524,240.131,240.432,239.851,241.219,241.506,240.729,240.904,241.676,242.838,243.789,243.275
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,SEASONAL FACTOR,2014,100.51,100.853,100.51,100.423,100.027,99.699,100.238,100.783,100.629,99.871,98.25,98.294
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,SEASONAL FACTOR,2015,100.563,100.771,100.462,100.375,99.993,99.796,100.228,100.601,100.754,99.821,98.364,98.339
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,SEASONAL FACTOR,2016,100.663,100.668,100.448,100.288,99.974,99.891,100.21,100.446,100.809,99.777,98.495,98.376
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,SEASONAL FACTOR,2017,100.771,100.581,100.451,100.22,99.945,99.955,100.184,100.347,100.815,99.756,98.579,98.398
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,SEASONAL FACTOR,2018,100.882,100.518,100.447,100.203,99.931,99.963,100.156,100.313,100.782,99.73,98.652,98.416
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,UNADJUSTED INDEX,2014,230.104,233.31,231.734,228.607,231.693,230.029,232.155,233.663,234.386,231.724,226.836,229.257
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,UNADJUSTED INDEX,2015,234.236,236.201,235.418,235.71,235.541,236.97,237.862,238.457,240.114,238.994,235.821,231.977
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,UNADJUSTED INDEX,2016,239.229,238.823,238.717,241.114,237.605,238.177,240.756,239.231,240.603,237.354,234.025,234.41
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,UNADJUSTED INDEX,2017,241.364,240.72,241.158,240.702,239.517,239.377,240.498,241.531,242.473,239.278,237.302,237.322
SEFT04,"Spices, seasonings, condiments, sauces",CWSR0000SEFT04,UNADJUSTED INDEX,2018,243.655,241.374,241.507,240.338,241.052,241.417,241.105,241.659,243.566,242.182,240.502,239.421
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,SEASONALLY ADJUSTED INDEX,2014,156.412,155.542,155.761,157.257,157.671,159.048,159.738,158.248,158.956,159.722,159.275,159.228
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,SEASONALLY ADJUSTED INDEX,2015,159.469,160.108,160.434,160.523,160.889,161.032,150.81,151.621,166.886,168.351,167.502,167.457
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,SEASONALLY ADJUSTED INDEX,2016,167.965,168.581,169.087,169.32,169.534,171.317,172.873,172.054,171.533,172.5,171.925,171.792
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,SEASONALLY ADJUSTED INDEX,2017,172.38,172.666,172.989,173.243,173.394,169.961,169.844,174.653,175.036,171.412,170.837,175.248
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,SEASONALLY ADJUSTED INDEX,2018,175.378,175.84,176.119,176.253,177.319,179.467,180.959,179.627,178.747,180.336,179.939,179.398
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,SEASONAL FACTOR,2014,100.425,100.129,100.037,100.169,99.947,99.117,98.567,99.498,100.426,100.306,100.63,100.612
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,SEASONAL FACTOR,2015,100.554,100.206,100.077,100.184,99.991,99.115,98.512,99.426,100.345,100.17,100.566,100.678
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,SEASONAL FACTOR,2016,100.632,100.319,100.165,100.201,100.065,99.052,98.342,99.442,100.437,100.044,100.463,100.71
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,SEASONAL FACTOR,2017,100.688,100.409,100.223,100.158,100.064,99.017,98.322,99.504,100.543,100.014,100.296,100.646
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,SEASONAL FACTOR,2018,100.692,100.473,100.282,100.149,100.091,98.97,98.266,99.605,100.685,99.973,100.135,100.614
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,UNADJUSTED INDEX,2014,157.076,155.743,155.819,157.523,157.588,157.643,157.45,157.454,159.632,160.211,160.278,160.202
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,UNADJUSTED INDEX,2015,160.352,160.438,160.557,160.819,160.875,159.607,148.566,150.751,167.461,168.638,168.45,168.592
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,UNADJUSTED INDEX,2016,169.027,169.119,169.366,169.66,169.644,169.692,170.007,171.094,172.283,172.575,172.721,173.012
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,UNADJUSTED INDEX,2017,173.566,173.371,173.375,173.517,173.504,168.29,166.993,173.786,175.987,171.437,171.343,176.379
SEFV03,Food at employee sites and schools,CWSR0000SEFV03,UNADJUSTED INDEX,2018,176.592,176.672,176.616,176.515,177.48,177.618,177.821,178.917,179.972,180.288,180.182,180.5
SEFW,Alcoholic beverages at home,CWSR0000SEFW,SEASONALLY ADJUSTED INDEX,2014,203.126,202.718,202.759,202.723,203.005,203.022,202.888,204.424,204.126,203.602,205.165,203.998
SEFW,Alcoholic beverages at home,CWSR0000SEFW,SEASONALLY ADJUSTED INDEX,2015,203.185,203.271,203.409,203.513,204.079,203.875,204.23,204.485,204.136,205.358,205.055,204.612
SEFW,Alcoholic beverages at home,CWSR0000SEFW,SEASONALLY ADJUSTED INDEX,2016,205.738,206.402,206.32,206.709,206.558,206.82,206.969,206.74,206.768,207.297,206.989,207.066
SEFW,Alcoholic beverages at home,CWSR0000SEFW,SEASONALLY ADJUSTED INDEX,2017,207.561,207.271,207.736,208.607,208.291,207.96,208.519,208.922,209.513,209.591,209.798,209.421
SEFW,Alcoholic beverages at home,CWSR0000SEFW,SEASONALLY ADJUSTED INDEX,2018,208.894,209.672,209.907,210.17,210.031,210.914,210.708,210.737,211.241,211.365,211.951,212.234
SEFW,Alcoholic beverages at home,CWSR0000SEFW,SEASONAL FACTOR,2014,100.344,100.483,100.49,100.246,100.08,99.764,99.58,99.555,99.611,99.911,99.98,100.061
SEFW,Alcoholic beverages at home,CWSR0000SEFW,SEASONAL FACTOR,2015,100.35,100.422,100.446,100.27,100.038,99.713,99.538,99.52,99.647,100.012,100.1,100.067
SEFW,Alcoholic beverages at home,CWSR0000SEFW,SEASONAL FACTOR,2016,100.331,100.359,100.406,100.295,100,99.683,99.502,99.477,99.661,100.105,100.206,100.068
SEFW,Alcoholic beverages at home,CWSR0000SEFW,SEASONAL FACTOR,2017,100.316,100.318,100.378,100.317,99.954,99.678,99.477,99.425,99.68,100.165,100.287,100.069
SEFW,Alcoholic beverages at home,CWSR0000SEFW,SEASONAL FACTOR,2018,100.3,100.293,100.363,100.331,99.919,99.674,99.467,99.397,99.693,100.191,100.335,100.068
SEFW,Alcoholic beverages at home,CWSR0000SEFW,UNADJUSTED INDEX,2014,203.824,203.698,203.753,203.223,203.167,202.543,202.036,203.514,203.331,203.42,205.124,204.122
SEFW,Alcoholic beverages at home,CWSR0000SEFW,UNADJUSTED INDEX,2015,203.896,204.128,204.317,204.063,204.156,203.291,203.287,203.504,203.416,205.382,205.26,204.749
SEFW,Alcoholic beverages at home,CWSR0000SEFW,UNADJUSTED INDEX,2016,206.419,207.142,207.158,207.319,206.557,206.163,205.939,205.659,206.067,207.515,207.415,207.207
SEFW,Alcoholic beverages at home,CWSR0000SEFW,UNADJUSTED INDEX,2017,208.216,207.93,208.521,209.268,208.195,207.291,207.429,207.722,208.843,209.937,210.4,209.565
SEFW,Alcoholic beverages at home,CWSR0000SEFW,UNADJUSTED INDEX,2018,209.521,210.286,210.669,210.865,209.861,210.226,209.585,209.466,210.592,211.769,212.661,212.379
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,SEASONALLY ADJUSTED INDEX,2014,214.811,215.022,215.015,215.175,215.002,214.726,214.887,216.54,216.355,215.628,216.902,215.95
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,SEASONALLY ADJUSTED INDEX,2015,215.237,215.167,215.289,215.506,216.254,216.805,217.4,217.486,217.5,218.811,218.041,218.028
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,SEASONALLY ADJUSTED INDEX,2016,219.095,219.166,219.417,220.229,220.474,220.79,221.316,221.041,220.929,221.676,221.847,222.439
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,SEASONALLY ADJUSTED INDEX,2017,222.974,222.941,223.151,224.789,224.934,224.103,224.8,225.459,226.667,226.187,226.421,226.099
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,SEASONALLY ADJUSTED INDEX,2018,225.18,226.278,226.705,226.792,226.984,228.285,227.941,228.179,229.128,229.568,230.071,230.572
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,SEASONAL FACTOR,2014,100.509,100.504,100.569,100.345,100.098,99.739,99.281,99.205,99.318,99.891,100.305,100.39
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,SEASONAL FACTOR,2015,100.534,100.377,100.445,100.338,100.075,99.732,99.296,99.196,99.359,99.978,100.423,100.414
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,SEASONAL FACTOR,2016,100.538,100.257,100.342,100.325,100.054,99.737,99.307,99.169,99.384,100.065,100.516,100.431
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,SEASONAL FACTOR,2017,100.54,100.168,100.28,100.319,100.039,99.736,99.306,99.133,99.404,100.131,100.575,100.456
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,SEASONAL FACTOR,2018,100.531,100.123,100.246,100.313,100.024,99.741,99.293,99.108,99.409,100.169,100.612,100.474
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,UNADJUSTED INDEX,2014,215.905,216.106,216.239,215.917,215.213,214.166,213.343,214.819,214.88,215.393,217.564,216.793
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,UNADJUSTED INDEX,2015,216.386,215.979,216.247,216.235,216.417,216.225,215.869,215.736,216.107,218.763,218.964,218.931
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,UNADJUSTED INDEX,2016,220.274,219.73,220.167,220.945,220.593,220.21,219.783,219.204,219.568,221.821,222.991,223.398
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,UNADJUSTED INDEX,2017,224.177,223.316,223.776,225.506,225.021,223.512,223.239,223.503,225.316,226.483,227.723,227.129
SEFW01,"Beer, ale, and other malt beverages at home",CWSR0000SEFW01,UNADJUSTED INDEX,2018,226.375,226.556,227.263,227.502,227.039,227.693,226.33,226.144,227.775,229.957,231.479,231.665
